Tanggal,Deskripsi,Jumlah (Rp),Kategori,Sub-kategori,Metode Pembayaran,Catatan
2024-07-29,Pembayaran Hiburan,23050.0,Pengeluaran,Hiburan,E-Wallet,
2024-07-29,Pembayaran Hiburan,23050.0,Pengeluaran,Hiburan,E-Wallet,
2024-07-28,Pembayaran Hiburan,24318.0,Pengeluaran,Hiburan,Tunai,
2024-07-28,Pembayaran Hiburan,24318.0,Pengeluaran,Hiburan,Tunai,
2024-07-27,Pembayaran Lainnya,298716.0,Pengeluaran,Lainnya,Transfer Bank,
2024-07-27,Pembayaran Lainnya,298716.0,Pengeluaran,Lainnya,Transfer Bank,
2024-07-26,Pembayaran Hiburan,497557.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-26,Pembayaran Hiburan,274066.0,Pengeluaran,Hiburan,Tunai,
2024-07-26,Pembayaran Makanan,262615.0,Pengeluaran,Makanan,Tunai,
2024-07-26,Pembayaran Makanan,262615.0,Pengeluaran,Makanan,Tunai,
2024-07-26,Pembayaran Hiburan,274066.0,Pengeluaran,Hiburan,Tunai,
2024-07-26,Pembayaran Hiburan,497557.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-25,Pembayaran Hiburan,186082.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-25,Pembayaran Hiburan,186082.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-23,Pembayaran Makanan,295057.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-23,Pembayaran Kesehatan,252494.0,Pengeluaran,Kesehatan,Debit,
2024-07-23,Pembayaran Makanan,295057.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-23,Pembayaran Kesehatan,252494.0,Pengeluaran,Kesehatan,Debit,
2024-07-20,Pembayaran Hiburan,408556.0,Pengeluaran,Hiburan,Tunai,
2024-07-20,Pembayaran Hiburan,408556.0,Pengeluaran,Hiburan,Tunai,
2024-07-19,Pembayaran Transportasi,211984.0,Pengeluaran,Transportasi,Debit,
2024-07-19,Pembayaran Belanja,143026.0,Pengeluaran,Belanja,Kartu Kredit,
2024-07-19,Pembayaran Belanja,143026.0,Pengeluaran,Belanja,Kartu Kredit,
2024-07-19,Pembayaran Transportasi,211984.0,Pengeluaran,Transportasi,Debit,
2024-07-18,Pembayaran Hiburan,184899.0,Pengeluaran,Hiburan,E-Wallet,
2024-07-18,Pembayaran Hiburan,184899.0,Pengeluaran,Hiburan,E-Wallet,
2024-07-17,Pembayaran Makanan,175152.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-17,Pembayaran Belanja,144436.0,Pengeluaran,Belanja,Tunai,
2024-07-17,Pembayaran Belanja,195358.0,Pengeluaran,Belanja,E-Wallet,
2024-07-17,Pembayaran Makanan,175152.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-17,Pembayaran Belanja,195358.0,Pengeluaran,Belanja,E-Wallet,
2024-07-17,Pembayaran Belanja,144436.0,Pengeluaran,Belanja,Tunai,
2024-07-16,Pembayaran Lainnya,102547.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-07-16,Pembayaran Belanja,461471.0,Pengeluaran,Belanja,Debit,
2024-07-16,Pembayaran Kesehatan,188926.0,Pengeluaran,Kesehatan,Debit,
2024-07-16,Pembayaran Belanja,461471.0,Pengeluaran,Belanja,Debit,
2024-07-16,Pembayaran Kesehatan,188926.0,Pengeluaran,Kesehatan,Debit,
2024-07-16,Pembayaran Lainnya,102547.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-07-15,Pembayaran Makanan,474295.0,Pengeluaran,Makanan,E-Wallet,
2024-07-15,Pembayaran Lainnya,498911.0,Pengeluaran,Lainnya,Debit,
2024-07-15,Pembayaran Transportasi,21751.0,Pengeluaran,Transportasi,E-Wallet,
2024-07-15,Pembayaran Transportasi,21751.0,Pengeluaran,Transportasi,E-Wallet,
2024-07-15,Pembayaran Lainnya,498911.0,Pengeluaran,Lainnya,Debit,
2024-07-15,Pembayaran Makanan,474295.0,Pengeluaran,Makanan,E-Wallet,
2024-07-13,Pembayaran Makanan,405001.0,Pengeluaran,Makanan,Transfer Bank,
2024-07-13,Pembayaran Hiburan,289683.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-13,Pembayaran Hiburan,289683.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-13,Pembayaran Makanan,405001.0,Pengeluaran,Makanan,Transfer Bank,
2024-07-12,Pembayaran Lainnya,12732.0,Pengeluaran,Lainnya,E-Wallet,
2024-07-12,Pembayaran Belanja,420783.0,Pengeluaran,Belanja,Kartu Kredit,
2024-07-12,Pembayaran Hiburan,304829.0,Pengeluaran,Hiburan,Debit,
2024-07-12,Pembayaran Hiburan,304829.0,Pengeluaran,Hiburan,Debit,
2024-07-12,Pembayaran Belanja,420783.0,Pengeluaran,Belanja,Kartu Kredit,
2024-07-12,Pembayaran Lainnya,12732.0,Pengeluaran,Lainnya,E-Wallet,
2024-07-11,Pembayaran Belanja,363519.0,Pengeluaran,Belanja,Debit,
2024-07-11,Pembayaran Transportasi,486267.0,Pengeluaran,Transportasi,Tunai,
2024-07-11,Pembayaran Belanja,171048.0,Pengeluaran,Belanja,Debit,
2024-07-11,Pembayaran Belanja,363519.0,Pengeluaran,Belanja,Debit,
2024-07-11,Pembayaran Belanja,171048.0,Pengeluaran,Belanja,Debit,
2024-07-11,Pembayaran Transportasi,486267.0,Pengeluaran,Transportasi,Tunai,
2024-07-10,Pembayaran Belanja,125368.0,Pengeluaran,Belanja,Debit,
2024-07-10,Pembayaran Belanja,125368.0,Pengeluaran,Belanja,Debit,
2024-07-06,Pembayaran Makanan,91207.0,Pengeluaran,Makanan,Tunai,
2024-07-06,Pembayaran Makanan,358353.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-06,Pembayaran Transportasi,257166.0,Pengeluaran,Transportasi,Transfer Bank,
2024-07-06,Pembayaran Makanan,358353.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-06,Pembayaran Transportasi,257166.0,Pengeluaran,Transportasi,Transfer Bank,
2024-07-06,Pembayaran Makanan,91207.0,Pengeluaran,Makanan,Tunai,
2024-07-05,Pembayaran Belanja,86224.0,Pengeluaran,Belanja,Transfer Bank,
2024-07-05,Pembayaran Transportasi,127994.0,Pengeluaran,Transportasi,Tunai,
2024-07-05,Pembayaran Makanan,213588.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-05,Pembayaran Belanja,86224.0,Pengeluaran,Belanja,Transfer Bank,
2024-07-05,Pembayaran Transportasi,127994.0,Pengeluaran,Transportasi,Tunai,
2024-07-05,Pembayaran Makanan,213588.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-04,Pembayaran Lainnya,149235.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-07-04,Pembayaran Lainnya,229580.0,Pengeluaran,Lainnya,Tunai,
2024-07-04,Pembayaran Lainnya,149235.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-07-04,Pembayaran Lainnya,229580.0,Pengeluaran,Lainnya,Tunai,
2024-07-03,Pembayaran Makanan,239969.0,Pengeluaran,Makanan,Debit,
2024-07-03,Pembayaran Makanan,61194.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-03,Pembayaran Makanan,239969.0,Pengeluaran,Makanan,Debit,
2024-07-03,Pembayaran Makanan,61194.0,Pengeluaran,Makanan,Kartu Kredit,
2024-07-02,Pembayaran Transportasi,138557.0,Pengeluaran,Transportasi,E-Wallet,
2024-07-02,Pembayaran Lainnya,282423.0,Pengeluaran,Lainnya,Tunai,
2024-07-02,Pembayaran Hiburan,389369.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-02,Pembayaran Lainnya,282423.0,Pengeluaran,Lainnya,Tunai,
2024-07-02,Pembayaran Transportasi,138557.0,Pengeluaran,Transportasi,E-Wallet,
2024-07-02,Pembayaran Hiburan,389369.0,Pengeluaran,Hiburan,Transfer Bank,
2024-07-01,Pembayaran Hiburan,429894.0,Pengeluaran,Hiburan,Debit,
2024-07-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-07-01,Pembayaran Makanan,94549.0,Pengeluaran,Makanan,Transfer Bank,
2024-07-01,Pembayaran Hiburan,429894.0,Pengeluaran,Hiburan,Debit,
2024-07-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-07-01,Pembayaran Makanan,94549.0,Pengeluaran,Makanan,Transfer Bank,
2024-06-29,Pembayaran Kesehatan,498524.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-29,Pembayaran Kesehatan,498524.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-28,Pembayaran Hiburan,161950.0,Pengeluaran,Hiburan,Tunai,
2024-06-28,Pembayaran Lainnya,173385.0,Pengeluaran,Lainnya,Transfer Bank,
2024-06-28,Pembayaran Makanan,269770.0,Pengeluaran,Makanan,Tunai,
2024-06-28,Pembayaran Makanan,269770.0,Pengeluaran,Makanan,Tunai,
2024-06-28,Pembayaran Lainnya,173385.0,Pengeluaran,Lainnya,Transfer Bank,
2024-06-28,Pembayaran Hiburan,161950.0,Pengeluaran,Hiburan,Tunai,
2024-06-26,Pembayaran Hiburan,229413.0,Pengeluaran,Hiburan,Debit,
2024-06-26,Pembayaran Belanja,416974.0,Pengeluaran,Belanja,E-Wallet,
2024-06-26,Pembayaran Transportasi,74422.0,Pengeluaran,Transportasi,Tunai,
2024-06-26,Pembayaran Hiburan,229413.0,Pengeluaran,Hiburan,Debit,
2024-06-26,Pembayaran Belanja,416974.0,Pengeluaran,Belanja,E-Wallet,
2024-06-26,Pembayaran Transportasi,74422.0,Pengeluaran,Transportasi,Tunai,
2024-06-25,Pembayaran Kesehatan,203726.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-25,Pembayaran Kesehatan,203726.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-24,Pembayaran Kesehatan,265002.0,Pengeluaran,Kesehatan,Tunai,
2024-06-24,Pembayaran Lainnya,360024.0,Pengeluaran,Lainnya,Transfer Bank,
2024-06-24,Pembayaran Kesehatan,186189.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-24,Pembayaran Kesehatan,265002.0,Pengeluaran,Kesehatan,Tunai,
2024-06-24,Pembayaran Lainnya,360024.0,Pengeluaran,Lainnya,Transfer Bank,
2024-06-24,Pembayaran Kesehatan,186189.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-22,Pembayaran Belanja,163638.0,Pengeluaran,Belanja,Transfer Bank,
2024-06-22,Pembayaran Makanan,42646.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-22,Pembayaran Belanja,124399.0,Pengeluaran,Belanja,Kartu Kredit,
2024-06-22,Pembayaran Belanja,124399.0,Pengeluaran,Belanja,Kartu Kredit,
2024-06-22,Pembayaran Belanja,163638.0,Pengeluaran,Belanja,Transfer Bank,
2024-06-22,Pembayaran Makanan,42646.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-20,Pembayaran Transportasi,76381.0,Pengeluaran,Transportasi,Debit,
2024-06-20,Pembayaran Belanja,398270.0,Pengeluaran,Belanja,Transfer Bank,
2024-06-20,Pembayaran Belanja,71966.0,Pengeluaran,Belanja,Tunai,
2024-06-20,Pembayaran Belanja,398270.0,Pengeluaran,Belanja,Transfer Bank,
2024-06-20,Pembayaran Transportasi,76381.0,Pengeluaran,Transportasi,Debit,
2024-06-20,Pembayaran Belanja,71966.0,Pengeluaran,Belanja,Tunai,
2024-06-19,Pembayaran Lainnya,128434.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-06-19,Pembayaran Hiburan,417173.0,Pengeluaran,Hiburan,Transfer Bank,
2024-06-19,Pembayaran Lainnya,128434.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-06-19,Pembayaran Hiburan,417173.0,Pengeluaran,Hiburan,Transfer Bank,
2024-06-18,Pembayaran Lainnya,108691.0,Pengeluaran,Lainnya,Tunai,
2024-06-18,Pembayaran Transportasi,336753.0,Pengeluaran,Transportasi,Kartu Kredit,
2024-06-18,Pembayaran Transportasi,336753.0,Pengeluaran,Transportasi,Kartu Kredit,
2024-06-18,Pembayaran Lainnya,108691.0,Pengeluaran,Lainnya,Tunai,
2024-06-17,Pembayaran Transportasi,39949.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-17,Pembayaran Transportasi,39949.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-15,Pembayaran Belanja,226519.0,Pengeluaran,Belanja,E-Wallet,
2024-06-15,Pembayaran Makanan,315115.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-15,Pembayaran Kesehatan,469066.0,Pengeluaran,Kesehatan,Kartu Kredit,
2024-06-15,Pembayaran Kesehatan,469066.0,Pengeluaran,Kesehatan,Kartu Kredit,
2024-06-15,Pembayaran Belanja,226519.0,Pengeluaran,Belanja,E-Wallet,
2024-06-15,Pembayaran Makanan,315115.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-14,Pembayaran Hiburan,463007.0,Pengeluaran,Hiburan,Debit,
2024-06-14,Pembayaran Makanan,461710.0,Pengeluaran,Makanan,Debit,
2024-06-14,Pembayaran Makanan,202028.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-14,Pembayaran Makanan,202028.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-14,Pembayaran Makanan,461710.0,Pengeluaran,Makanan,Debit,
2024-06-14,Pembayaran Hiburan,463007.0,Pengeluaran,Hiburan,Debit,
2024-06-11,Pembayaran Transportasi,349669.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-11,Pembayaran Transportasi,349669.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-10,Pembayaran Lainnya,80331.0,Pengeluaran,Lainnya,Debit,
2024-06-10,Pembayaran Hiburan,224071.0,Pengeluaran,Hiburan,Tunai,
2024-06-10,Pembayaran Lainnya,80331.0,Pengeluaran,Lainnya,Debit,
2024-06-10,Pembayaran Hiburan,224071.0,Pengeluaran,Hiburan,Tunai,
2024-06-07,Pembayaran Hiburan,416402.0,Pengeluaran,Hiburan,Tunai,
2024-06-07,Pembayaran Hiburan,416402.0,Pengeluaran,Hiburan,Tunai,
2024-06-06,Pembayaran Transportasi,90690.0,Pengeluaran,Transportasi,Debit,
2024-06-06,Pembayaran Transportasi,90690.0,Pengeluaran,Transportasi,Debit,
2024-06-04,Pembayaran Lainnya,471427.0,Pengeluaran,Lainnya,Debit,
2024-06-04,Pembayaran Lainnya,471427.0,Pengeluaran,Lainnya,Debit,
2024-06-04,Pembayaran Transportasi,470480.0,Pengeluaran,Transportasi,Transfer Bank,
2024-06-04,Pembayaran Hiburan,271510.0,Pengeluaran,Hiburan,E-Wallet,
2024-06-04,Pembayaran Transportasi,470480.0,Pengeluaran,Transportasi,Transfer Bank,
2024-06-04,Pembayaran Hiburan,271510.0,Pengeluaran,Hiburan,E-Wallet,
2024-06-02,Pembayaran Transportasi,381876.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-02,Pembayaran Makanan,77578.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-02,Pembayaran Hiburan,169999.0,Pengeluaran,Hiburan,Transfer Bank,
2024-06-02,Pembayaran Transportasi,381876.0,Pengeluaran,Transportasi,E-Wallet,
2024-06-02,Pembayaran Makanan,77578.0,Pengeluaran,Makanan,Kartu Kredit,
2024-06-02,Pembayaran Hiburan,169999.0,Pengeluaran,Hiburan,Transfer Bank,
2024-06-01,Pembayaran Kesehatan,106136.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-06-01,Pembayaran Kesehatan,106136.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-06-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-05-30,Pembayaran Belanja,34604.0,Pengeluaran,Belanja,Tunai,
2024-05-30,Pembayaran Belanja,34604.0,Pengeluaran,Belanja,Tunai,
2024-05-27,Pembayaran Lainnya,312945.0,Pengeluaran,Lainnya,Tunai,
2024-05-27,Pembayaran Lainnya,312945.0,Pengeluaran,Lainnya,Tunai,
2024-05-26,Pembayaran Makanan,360042.0,Pengeluaran,Makanan,Debit,
2024-05-26,Pembayaran Makanan,360042.0,Pengeluaran,Makanan,Debit,
2024-05-25,Pembayaran Kesehatan,156651.0,Pengeluaran,Kesehatan,Debit,
2024-05-25,Pembayaran Lainnya,60326.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-25,Pembayaran Kesehatan,156651.0,Pengeluaran,Kesehatan,Debit,
2024-05-25,Pembayaran Lainnya,60326.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-22,Pembayaran Makanan,35179.0,Pengeluaran,Makanan,Tunai,
2024-05-22,Pembayaran Makanan,439870.0,Pengeluaran,Makanan,Transfer Bank,
2024-05-22,Pembayaran Makanan,35179.0,Pengeluaran,Makanan,Tunai,
2024-05-22,Pembayaran Makanan,439870.0,Pengeluaran,Makanan,Transfer Bank,
2024-05-21,Pembayaran Hiburan,268164.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-21,Pembayaran Hiburan,454135.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-21,Pembayaran Hiburan,454135.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-21,Pembayaran Hiburan,268164.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-20,Pembayaran Hiburan,209821.0,Pengeluaran,Hiburan,E-Wallet,
2024-05-20,Pembayaran Hiburan,243270.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-20,Pembayaran Lainnya,185166.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-05-20,Pembayaran Hiburan,243270.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-20,Pembayaran Hiburan,209821.0,Pengeluaran,Hiburan,E-Wallet,
2024-05-20,Pembayaran Lainnya,185166.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-05-18,Pembayaran Lainnya,169618.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-05-18,Pembayaran Lainnya,365475.0,Pengeluaran,Lainnya,Tunai,
2024-05-18,Pembayaran Lainnya,169618.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-05-18,Pembayaran Lainnya,365475.0,Pengeluaran,Lainnya,Tunai,
2024-05-17,Pembayaran Lainnya,83608.0,Pengeluaran,Lainnya,E-Wallet,
2024-05-17,Pembayaran Lainnya,83608.0,Pengeluaran,Lainnya,E-Wallet,
2024-05-16,Pembayaran Hiburan,324116.0,Pengeluaran,Hiburan,Debit,
2024-05-16,Pembayaran Belanja,286854.0,Pengeluaran,Belanja,Tunai,
2024-05-16,Pembayaran Hiburan,324116.0,Pengeluaran,Hiburan,Debit,
2024-05-16,Pembayaran Belanja,286854.0,Pengeluaran,Belanja,Tunai,
2024-05-14,Pembayaran Kesehatan,61074.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-05-14,Pembayaran Kesehatan,61074.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-05-13,Pembayaran Hiburan,176261.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-13,Pembayaran Transportasi,423015.0,Pengeluaran,Transportasi,Debit,
2024-05-13,Pembayaran Hiburan,46113.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-13,Pembayaran Transportasi,423015.0,Pengeluaran,Transportasi,Debit,
2024-05-13,Pembayaran Hiburan,176261.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-13,Pembayaran Hiburan,46113.0,Pengeluaran,Hiburan,Kartu Kredit,
2024-05-12,Pembayaran Belanja,259427.0,Pengeluaran,Belanja,E-Wallet,
2024-05-12,Pembayaran Lainnya,163689.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-12,Pembayaran Lainnya,163689.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-12,Pembayaran Belanja,259427.0,Pengeluaran,Belanja,E-Wallet,
2024-05-09,Pembayaran Hiburan,217360.0,Pengeluaran,Hiburan,E-Wallet,
2024-05-09,Pembayaran Makanan,258000.0,Pengeluaran,Makanan,Kartu Kredit,
2024-05-09,Pembayaran Lainnya,273212.0,Pengeluaran,Lainnya,Debit,
2024-05-09,Pembayaran Makanan,258000.0,Pengeluaran,Makanan,Kartu Kredit,
2024-05-09,Pembayaran Lainnya,273212.0,Pengeluaran,Lainnya,Debit,
2024-05-09,Pembayaran Hiburan,217360.0,Pengeluaran,Hiburan,E-Wallet,
2024-05-07,Pembayaran Hiburan,322364.0,Pengeluaran,Hiburan,Debit,
2024-05-07,Pembayaran Lainnya,376016.0,Pengeluaran,Lainnya,Tunai,
2024-05-07,Pembayaran Makanan,252103.0,Pengeluaran,Makanan,Transfer Bank,
2024-05-07,Pembayaran Hiburan,322364.0,Pengeluaran,Hiburan,Debit,
2024-05-07,Pembayaran Makanan,252103.0,Pengeluaran,Makanan,Transfer Bank,
2024-05-07,Pembayaran Lainnya,376016.0,Pengeluaran,Lainnya,Tunai,
2024-05-04,Pembayaran Belanja,397320.0,Pengeluaran,Belanja,E-Wallet,
2024-05-04,Pembayaran Belanja,397320.0,Pengeluaran,Belanja,E-Wallet,
2024-05-03,Pembayaran Hiburan,106340.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-03,Pembayaran Kesehatan,242745.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-05-03,Pembayaran Hiburan,106340.0,Pengeluaran,Hiburan,Transfer Bank,
2024-05-03,Pembayaran Kesehatan,242745.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-05-02,Pembayaran Lainnya,207385.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-02,Pembayaran Kesehatan,494007.0,Pengeluaran,Kesehatan,Debit,
2024-05-02,Pembayaran Belanja,413820.0,Pengeluaran,Belanja,Debit,
2024-05-02,Pembayaran Lainnya,207385.0,Pengeluaran,Lainnya,Transfer Bank,
2024-05-02,Pembayaran Kesehatan,494007.0,Pengeluaran,Kesehatan,Debit,
2024-05-02,Pembayaran Belanja,413820.0,Pengeluaran,Belanja,Debit,
2024-05-01,Pembayaran Makanan,189717.0,Pengeluaran,Makanan,Tunai,
2024-05-01,Pembayaran Hiburan,160682.0,Pengeluaran,Hiburan,Tunai,
2024-05-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-05-01,Pembayaran Makanan,391877.0,Pengeluaran,Makanan,E-Wallet,
2024-05-01,Pembayaran Makanan,189717.0,Pengeluaran,Makanan,Tunai,
2024-05-01,Pembayaran Hiburan,160682.0,Pengeluaran,Hiburan,Tunai,
2024-05-01,Pembayaran Makanan,391877.0,Pengeluaran,Makanan,E-Wallet,
2024-05-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2024-04-30,Pembayaran Lainnya,423630.0,Pengeluaran,Lainnya,Transfer Bank,
2024-04-30,Pembayaran Lainnya,423630.0,Pengeluaran,Lainnya,Transfer Bank,
2024-04-29,Pembayaran Belanja,230104.0,Pengeluaran,Belanja,Kartu Kredit,
2024-04-29,Pembayaran Hiburan,200995.0,Pengeluaran,Hiburan,Debit,
2024-04-29,Pembayaran Makanan,151988.0,Pengeluaran,Makanan,Debit,
2024-04-29,Pembayaran Makanan,151988.0,Pengeluaran,Makanan,Debit,
2024-04-29,Pembayaran Belanja,230104.0,Pengeluaran,Belanja,Kartu Kredit,
2024-04-29,Pembayaran Hiburan,200995.0,Pengeluaran,Hiburan,Debit,
2024-04-28,Pembayaran Kesehatan,481165.0,Pengeluaran,Kesehatan,Kartu Kredit,
2024-04-28,Pembayaran Lainnya,452681.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-28,Pembayaran Lainnya,393776.0,Pengeluaran,Lainnya,Tunai,
2024-04-28,Pembayaran Kesehatan,481165.0,Pengeluaran,Kesehatan,Kartu Kredit,
2024-04-28,Pembayaran Lainnya,393776.0,Pengeluaran,Lainnya,Tunai,
2024-04-28,Pembayaran Lainnya,452681.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-27,Pembayaran Transportasi,433677.0,Pengeluaran,Transportasi,Kartu Kredit,
2024-04-27,Pembayaran Transportasi,433677.0,Pengeluaran,Transportasi,Kartu Kredit,
2024-04-26,Pembayaran Transportasi,395569.0,Pengeluaran,Transportasi,Tunai,
2024-04-26,Pembayaran Transportasi,395569.0,Pengeluaran,Transportasi,Tunai,
2024-04-26,Pembayaran Kesehatan,371886.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-04-26,Pembayaran Kesehatan,371886.0,Pengeluaran,Kesehatan,Transfer Bank,
2024-04-25,Pembayaran Makanan,385622.0,Pengeluaran,Makanan,E-Wallet,
2024-04-25,Pembayaran Hiburan,452014.0,Pengeluaran,Hiburan,Transfer Bank,
2024-04-25,Pembayaran Hiburan,452014.0,Pengeluaran,Hiburan,Transfer Bank,
2024-04-25,Pembayaran Makanan,385622.0,Pengeluaran,Makanan,E-Wallet,
2024-04-24,Pembayaran Lainnya,199182.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-04-24,Pembayaran Lainnya,432798.0,Pengeluaran,Lainnya,Transfer Bank,
2024-04-24,Pembayaran Lainnya,199182.0,Pengeluaran,Lainnya,Kartu Kredit,
2024-04-24,Pembayaran Lainnya,432798.0,Pengeluaran,Lainnya,Transfer Bank,
2024-04-23,Pembayaran Transportasi,446196.0,Pengeluaran,Transportasi,Transfer Bank,
2024-04-23,Pembayaran Transportasi,290658.0,Pengeluaran,Transportasi,Tunai,
2024-04-23,Pembayaran Transportasi,446196.0,Pengeluaran,Transportasi,Transfer Bank,
2024-04-23,Pembayaran Transportasi,290658.0,Pengeluaran,Transportasi,Tunai,
2024-04-22,Pembayaran Lainnya,85444.0,Pengeluaran,Lainnya,Debit,
2024-04-22,Pembayaran Lainnya,85444.0,Pengeluaran,Lainnya,Debit,
2024-04-21,Pembayaran Lainnya,346553.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-21,Pembayaran Lainnya,346553.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-20,Pembayaran Belanja,201065.0,Pengeluaran,Belanja,Tunai,
2024-04-20,Pembayaran Belanja,201065.0,Pengeluaran,Belanja,Tunai,
2024-04-19,Pembayaran Lainnya,239519.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-19,Pembayaran Lainnya,239519.0,Pengeluaran,Lainnya,E-Wallet,
2024-04-18,Pembayaran Kesehatan,334624.0,Pengeluaran,Kesehatan,E-Wallet,
2024-04-18,Pembayaran Kesehatan,334624.0,Pengeluaran,Kesehatan,E-Wallet,
2024-04-17,Pembayaran Makanan,148200.0,Pengeluaran,Makanan,E-Wallet,
2024-04-17,Pembayaran Makanan,193474.0,Pengeluaran,Makanan,E-Wallet,
2024-04-17,Pembayaran Makanan,148200.0,Pengeluaran,Makanan,E-Wallet,
2024-04-17,Pembayaran Makanan,193474.0,Pengeluaran,Makanan,E-Wallet,
2024-04-12,Pembayaran Makanan,193202.0,Pengeluaran,Makanan,Debit,
2024-04-12,Pembayaran Makanan,254963.0,Pengeluaran,Makanan,E-Wallet,
2024-04-12,Pembayaran Makanan,254963.0,Pengeluaran,Makanan,E-Wallet,
2024-04-12,Pembayaran Makanan,193202.0,Pengeluaran,Makanan,Debit,
2024-04-10,Pembayaran Transportasi,192348.0,Pengeluaran,Transportasi,Debit,
2024-04-10,Pembayaran Lainnya,248144.0,Pengeluaran,Lainnya,Tunai,
2024-04-10,Pembayaran Makanan,275497.0,Pengeluaran,Makanan,Tunai,
2024-04-10,Pembayaran Makanan,275497.0,Pengeluaran,Makanan,Tunai,
2024-04-10,Pembayaran Lainnya,248144.0,Pengeluaran,Lainnya,Tunai,
